2017-04-01,东方金钰第八届董事会第三十九次会议决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_1.pdf" width="800" height="600" />
2017-04-01,东方金钰关于为子公司深圳东方金钰向建设银行深圳分行申请10.2亿元流动资金贷款提供担保的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-04-01/600086_20170401_2.pdf" width="800" height="600" />
2017-03-29,东方金钰关于召开2017年第二次临时股东大会的通知,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-29/600086_20170329_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-29/600086_20170329_2.pdf" width="800" height="600" />
2017-03-29,东方金钰第八届董事会第三十八次会议决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-29/600086_20170329_3.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-29/600086_20170329_3.pdf" width="800" height="600" />
2017-03-29,东方金钰关于非公开发行公司债券预案的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-29/600086_20170329_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-29/600086_20170329_1.pdf" width="800" height="600" />
2017-03-23,东方金钰公开发行2017年公司债券在上海证券交易所上市的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-23/600086_20170323_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-23/600086_20170323_1.pdf" width="800" height="600" />
2017-03-23,东方金钰关于拟委托中国证券登记结算有限责任公司上海分公司代理兑付兑息相关事宜的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-23/600086_20170323_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-23/600086_20170323_2.pdf" width="800" height="600" />
2017-03-20,东方金钰公开发行2017年公司债券发行结果公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-20/600086_20170320_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-20/600086_20170320_1.pdf" width="800" height="600" />
2017-03-17,东方金钰独立董事关于对外担保事项的独立意见,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_4.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_4.pdf" width="800" height="600" />
2017-03-17,东方金钰关于为子公司深圳东方金钰向长沙银行广州分行综合授信额度提供担保的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_2.pdf" width="800" height="600" />
2017-03-17,东方金钰关于为子公司深圳东方金钰向九江银行广州海珠支行综合授信额度提供担保的公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_3.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_3.pdf" width="800" height="600" />
2017-03-17,东方金钰第八届董事会第三十七次会议决议公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-17/600086_20170317_1.pdf" width="800" height="600" />
2017-03-16,东方金钰公开发行2017年公司债券票面利率公告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-16/600086_20170316_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-16/600086_20170316_1.pdf" width="800" height="600" />
2017-03-14,东方金钰公开发行2017年公司债券募集说明书（面向合格投资者）,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_1.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_1.pdf" width="800" height="600" />
2017-03-14,东方金钰公开发行2017年公司债券募集说明书摘要（面向合格投资者）,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_3.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_3.pdf" width="800" height="600" />
2017-03-14,东方金钰公开发行2017年公司债券发行公告（面向合格投资者）,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_2.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_2.pdf" width="800" height="600" />
2017-03-14,东方金钰2017年面向合格投资者公开发行公司债券信用评级报告,http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_4.pdf,<embed src="http://static.sse.com.cn//disclosure/listedinfo/announcement/c/2017-03-14/600086_20170314_4.pdf" width="800" height="600" />
